t,chp1.bin,chp1.power,chp1.gas,chp1.heat,chp1.eta_th,chp1.eta_el,chp1.y1,chp1.y2,chp2.bin,chp2.power,chp2.gas,chp2.heat,chp2.eta_th,chp2.eta_el,chp2.y1,chp2.y2,boiler1.bin,boiler1.heat,boiler1.gas,boiler1.eta_th,boiler1.y1,boiler1.y2,heat_storage1.heat_charge,heat_storage1.bin_charge,heat_storage1.heat_discharge,heat_storage1.bin_discharge,heat_storage1.heat_balance,heat_storage1.heat_capacity,power_grid.power_balance,power_grid.power_supply,power_grid.power_feedin,ngas_grid.gas_balance,heat_grid.heat_balance,heat_grid.heat_supply,heat_grid.heat_feedin
11,1.0,37.21858864027854,117.03958691910523,68.0,0.5809999999942644,0.31799999999930917,1.0,0.0,1.0,38.095238095238095,119.04761904761905,75.0,0.6299999999967814,0.3200000000069758,1.0,0.0,1.0,85.2,78.30882352940881,1.08800000000252,1.0,0.0,4.094770333170317,1.0,0.0,0.0,-4.094770333170317,253.47132528209303,-75.31382673551525,0.0,75.31382673551525,195.34841044851404,0.0,4.094770333170317,228.2
12,1.0,37.21858864027854,117.03958691910523,68.0,0.5809999999942644,0.31799999999930917,1.0,0.0,1.0,38.095238095238095,119.04761904761905,75.0,0.6299999999967814,0.3200000000069758,1.0,0.0,1.0,85.2,78.30882352940881,1.08800000000252,1.0,0.0,19.41863471244045,1.0,0.0,-0.0,-19.41863471244045,272.88995999453346,-75.31382673551525,0.0,75.31382673551525,195.34841044851404,0.0,19.41863471244045,228.2
13,1.0,37.21858864027854,117.03958691910523,68.0,0.5809999999942644,0.31799999999930917,1.0,0.0,1.0,38.095238095238095,119.04761904761905,75.0,0.6299999999967814,0.3200000000069758,1.0,0.0,1.0,85.2,78.30882352940881,1.08800000000252,1.0,0.0,35.922969470995014,1.0,0.0,-0.0,-35.922969470994985,308.81292946552844,-75.31382673551525,0.0,75.31382673551525,195.34841044851404,0.0,35.922969470995014,228.2
14,1.0,37.21858864027628,117.0395869191004,68.0,0.5809999999942721,0.3179999999993015,1.0,0.0,1.0,38.095238095238095,119.04761904761905,75.0,0.6299999999967814,0.3200000000069758,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.49442175858015,1.0,63.49442175858015,245.31850770694828,-75.31382673551299,0.0,75.31382673551299,117.03958691910258,0.0,0.0,206.4944217585806
15,1.0,37.21858864027854,117.03958691910523,68.0,0.5809999999942644,0.31799999999930917,1.0,0.0,1.0,38.095238095238095,119.04761904761905,75.0,0.6299999999967814,0.3200000000069758,1.0,0.0,1.0,96.45441463584716,88.97468328777221,1.085845438642054,1.0,0.0,12.909077430525059,1.0,0.0,0.0,-12.909077430525059,258.22758513747334,-75.31382673551525,0.0,75.31382673551525,206.01427020687743,0.0,12.909077430525059,239.4544146358473
16,1.0,37.21858864027854,117.03958691910523,68.0,0.5809999999942644,0.31799999999930917,1.0,0.0,1.0,38.095238095238095,119.04761904761905,75.0,0.6299999999967814,0.3200000000069758,1.0,0.0,1.0,97.53164038244459,89.99557501009338,1.0856392129923673,1.0,0.0,0.0,1.0,0.0,-0.0,0.0,258.22758513747334,-75.31382673551525,0.0,75.31382673551525,207.0351619291986,0.0,0.0,240.53164038244472
17,1.0,37.21858864027854,117.03958691910523,68.0,0.5809999999942644,0.31799999999930917,1.0,0.0,1.0,38.095238095238095,119.04761904761905,75.0,0.6299999999967814,0.3200000000069758,1.0,0.0,1.0,111.70494284928184,103.42767799505444,1.0829258555381305,1.0,0.0,0.0,1.0,0.0,-0.0,0.0,258.22758513747334,-75.31382673551525,0.0,75.31382673551525,220.46726491415967,0.0,0.0,254.70494284928196
18,1.0,37.21858864027854,117.03958691910523,68.0,0.5809999999942644,0.31799999999930917,1.0,0.0,1.0,38.095238095238095,119.04761904761905,75.0,0.6299999999967814,0.3200000000069758,1.0,0.0,1.0,107.22484335951036,99.18186740360727,1.0837835322422535,1.0,0.0,0.0,1.0,0.0,-0.0,0.0,258.22758513747334,-75.31382673551525,0.0,75.31382673551525,216.2214543227125,0.0,0.0,250.2248433595105
19,1.0,37.21858864027628,117.0395869191004,68.0,0.5809999999942721,0.3179999999993015,1.0,0.0,1.0,38.095238095238095,119.04761904761905,75.0,0.6299999999967814,0.3200000000069758,1.0,0.0,1.0,107.4493359311544,99.39462003121378,1.083740555060745,1.0,0.0,0.0,1.0,0.0,0.0,0.0,258.22758513747334,-75.31382673551299,0.0,75.31382673551299,216.43420695031418,0.0,0.0,250.44933593115243
20,1.0,37.21858864027854,117.03958691910523,68.0,0.5809999999942644,0.31799999999930917,1.0,0.0,1.0,38.095238095238095,119.04761904761905,75.0,0.6299999999967814,0.3200000000069758,1.0,0.0,1.0,91.35565873430484,84.14256921097602,1.0868215518214033,1.0,0.0,0.0,1.0,0.0,-0.0,0.0,258.22758513747334,-75.31382673551525,0.0,75.31382673551525,201.18215613008124,0.0,0.0,234.35565873430497
21,1.0,37.21858864027628,117.0395869191004,68.0,0.5809999999942721,0.3179999999993015,1.0,0.0,1.0,38.095238095238095,119.04761904761905,75.0,0.6299999999967814,0.3200000000069758,1.0,0.0,1.0,85.2,78.30882352940881,1.08800000000252,1.0,0.0,17.40454286758029,1.0,0.0,0.0,-17.40454286758029,275.63212800505363,-75.31382673551299,0.0,75.31382673551299,195.3484104485092,0.0,17.40454286758029,228.2
22,1.0,37.21858864027854,117.03958691910523,68.0,0.5809999999942644,0.3179999999993092,1.0,0.0,1.0,38.095238095238095,119.04761904761905,75.0,0.6299999999967814,0.3200000000069758,1.0,0.0,1.0,85.2,78.30882352940881,1.08800000000252,1.0,0.0,72.3141062598279,1.0,0.0,-0.0,-72.3141062598279,347.9462342648815,-75.31382673551525,0.0,75.31382673551525,195.34841044851404,0.0,72.3141062598279,228.2
23,1.0,37.21858864027854,117.03958691910523,68.0,0.5809999999942644,0.31799999999930917,1.0,0.0,1.0,38.095238095238095,119.04761904761905,75.0,0.6299999999967814,0.3200000000069758,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.553166861251555,1.0,17.553166861251555,330.39306740362997,-75.31382673551525,0.0,75.31382673551525,117.03958691910523,0.0,0.0,160.55316686125187
24,1.0,37.21858864027854,117.03958691910523,68.0,0.5809999999942644,0.31799999999930917,1.0,0.0,1.0,38.095238095238095,119.04761904761905,75.0,0.6299999999967814,0.3200000000069758,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.17935566490101,1.0,19.17935566490101,311.21371173872893,-75.31382673551525,0.0,75.31382673551525,117.03958691910523,0.0,0.0,162.1793556649013
