0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
17.00042709411551,80.46018134919215,185.16739414789876,131.67987674634276,83.61641517893628,143.15753425155418,90.61847551309799,110.5979908145095,104.71243416223008,95.18418881553497,113.74440262606687,53.91416063369646,54.115890875852095,141.54661745974653,113.36927001891125,72.93053202316415,101.44504696902445,104.73125459748884,93.87609229325929,64.32901697356905,93.04518357076643,36.649951259344,17.44838921752269,-5.125886039292325
70.86623290756835,161.25889006937143,185.16739414789876,77.81407093288993,83.61641517893628,170.09043715828062,198.35008714000367,137.5308937212359,104.71243416223008,95.18418881553497,113.74440262606687,53.91416063369646,134.91459959603134,114.6137145530201,140.30217292563768,72.93053202316415,101.44504696902445,158.59706041094168,93.87609229325929,64.32901697356905,12.246474850587177,63.58285416607042,-9.484513689203737,75.67282268088694
70.86623290756835,26.594375535739317,131.30158833444594,104.74697383961636,83.61641517893628,116.22463134482777,63.685572606371565,83.66508790778309,185.51114288240933,95.18418881553497,86.81149971934046,26.981257726970043,107.98169668930493,114.6137145530201,140.30217292563768,99.86343492989056,74.51214406229803,77.79835169076242,66.94318938653288,118.19482278702188,66.11228066404001,63.58285416607042,125.18000084442836,48.73991977416052
97.79913581429476,80.46018134919215,131.30158833444594,158.6127796530692,110.54931808566269,62.35882553137493,144.4842813265508,56.73218500105666,50.846628348777244,95.18418881553497,113.74440262606687,53.91416063369646,81.04879378257851,87.68081164629369,59.50346420545842,153.72924074334338,128.37794987575086,185.5299633176681,147.74189810671214,91.26191988029547,93.04518357076643,117.44865997952326,71.31419503097553,75.67282268088694
97.79913581429476,80.46018134919215,212.10029705462517,77.81407093288993,56.68351227220985,89.29172843810136,36.75266969964514,83.66508790778309,104.71243416223008,41.31838300208213,86.81149971934046,134.7128693538757,54.115890875852095,33.81500583284085,86.43636711218484,99.86343492989056,101.44504696902445,77.79835169076242,93.87609229325929,118.19482278702188,66.11228066404001,-17.215854554108844,98.24709793770194,75.67282268088694
97.79913581429476,53.527278442465736,212.10029705462517,77.81407093288993,83.61641517893628,116.22463134482777,63.685572606371565,137.5308937212359,104.71243416223008,41.31838300208213,59.87859681261404,53.91416063369646,81.04879378257851,114.6137145530201,59.50346420545842,45.99762911643772,182.2437556892037,131.66415750421527,120.8089951999857,91.26191988029547,119.97808647749285,36.649951259344,98.24709793770194,75.67282268088694
70.86623290756835,53.527278442465736,104.36868542771951,104.74697383961636,137.4822209923891,62.35882553137493,117.5513784198244,110.5979908145095,104.71243416223008,68.25128590880854,113.74440262606687,53.91416063369646,134.91459959603134,114.6137145530201,113.36927001891125,99.86343492989056,47.57924115557161,50.865448784036005,93.87609229325929,145.1277256937483,39.179377757313596,90.51575707279683,98.24709793770194,48.73991977416052
43.93333000084193,26.594375535739317,158.23449124117235,104.74697383961636,110.54931808566269,116.22463134482777,144.4842813265508,137.5308937212359,50.846628348777244,95.18418881553497,59.87859681261404,53.91416063369646,54.115890875852095,60.74790873956727,113.36927001891125,126.79633783661697,128.37794987575086,104.73125459748884,66.94318938653288,64.32901697356905,66.11228066404001,63.58285416607042,71.31419503097553,75.67282268088694
124.73203872102118,107.39308425591857,131.30158833444594,104.74697383961636,110.54931808566269,143.15753425155418,63.685572606371565,83.66508790778309,77.77953125550366,68.25128590880854,113.74440262606687,53.91416063369646,81.04879378257851,168.47952036647297,113.36927001891125,126.79633783661697,101.44504696902445,131.66415750421527,120.8089951999857,91.26191988029547,66.11228066404001,117.44865997952326,71.31419503097553,-5.125886039292325
70.86623290756835,107.39308425591857,185.16739414789876,77.81407093288993,137.4822209923891,35.42592262464851,144.4842813265508,110.5979908145095,104.71243416223008,68.25128590880854,59.87859681261404,161.64577226060214,107.98169668930493,33.81500583284085,32.570561298732,99.86343492989056,128.37794987575086,104.73125459748884,147.74189810671214,64.32901697356905,93.04518357076643,9.717048352617581,71.31419503097553,156.47153140106622
